sseqid	Category
-PID|86359871|gi|86359705|ref|NC_007762.1|:c184666-183248	T4SS
-PID|86359872|gi|86359705|ref|NC_007762.1|:c185417-184614	T4SS
-PID|86359873|gi|86359705|ref|NC_007762.1|:c187845-185389	T4SS
-PID|86359874|gi|86359705|ref|NC_007762.1|:c188154-187855	T4SS
-PID|86359875|gi|86359705|ref|NC_007762.1|:c188530-188147	T4SS
-PID|86359876|gi|86359705|ref|NC_007762.1|:c189497-188520	T4SS
-PID|257070298|gi|257070292|ref|NC_013176.1|:5721-5948	T4SS
-PID|241518222|gi|241518161|ref|NC_012853.1|:68435-69400	T4SS
-PID|241518223|gi|241518161|ref|NC_012853.1|:69390-69770	T4SS
-PID|241518224|gi|241518161|ref|NC_012853.1|:69760-70059	T4SS
-PID|241518225|gi|241518161|ref|NC_012853.1|:70069-72516	T4SS
-PID|241518226|gi|241518161|ref|NC_012853.1|:72488-73288	T4SS
-PID|241518228|gi|241518161|ref|NC_012853.1|:73508-74656	T4SS
-PID|241518229|gi|241518161|ref|NC_012853.1|:74676-75338	T4SS
-PID|241518230|gi|241518161|ref|NC_012853.1|:75355-76176	T4SS
-PID|241518231|gi|241518161|ref|NC_012853.1|:76179-76607	T4SS
-PID|241518232|gi|241518161|ref|NC_012853.1|:76622-77902	T4SS
-PID|241518252|gi|241518161|ref|NC_012853.1|:c99248-98682	T4SS
-PID|241518256|gi|241518161|ref|NC_012853.1|:103326-105323	T4SS
-PID|121594874|ref|NC_008782.1|:c2703121-2701523	T4SS
-PID|121594875|ref|NC_008782.1|:c2703387-2703118	T4SS
-PID|121594876|ref|NC_008782.1|:c2704188-2703403	T4SS
-PID|121595223|ref|NC_008782.1|:c3077852-3076590	T4SS
-PID|121595224|ref|NC_008782.1|:c3078834-3077854	T4SS
-PID|121595225|ref|NC_008782.1|:c3079535-3078831	T4SS
-PID|121595228|ref|NC_008782.1|:c3081948-3081220	T4SS
-PID|121595229|ref|NC_008782.1|:c3084380-3081945	T4SS
-PID|121595230|ref|NC_008782.1|:c3084662-3084390	T4SS
-PID|121595231|ref|NC_008782.1|:c3085036-3084659	T4SS
-PID|121595232|ref|NC_008782.1|:c3086067-3085033	T4SS
-PID|121595234|ref|NC_008782.1|:c3088504-3086507	T4SS
-PID|116050556|gi|116048575|ref|NC_008463.1|:c2679706-2678435	T4SS
-PID|116050555|gi|116048575|ref|NC_008463.1|:c2680698-2679709	T4SS
-PID|116050554|gi|116048575|ref|NC_008463.1|:c2681399-2680695	T4SS
-PID|116050553|gi|116048575|ref|NC_008463.1|:c2682782-2681412	T4SS
-PID|116050551|gi|116048575|ref|NC_008463.1|:c2683836-2683111	T4SS
-PID|116050550|gi|116048575|ref|NC_008463.1|:c2686286-2683833	T4SS
-PID|116050549|gi|116048575|ref|NC_008463.1|:c2686960-2686568	T4SS
-PID|116050548|gi|116048575|ref|NC_008463.1|:c2688027-2686957	T4SS
-PID|116050546|gi|116048575|ref|NC_008463.1|:c2690485-2688485	T4SS
-PID|116050535|gi|116048575|ref|NC_008463.1|:c2704179-2703604	T4SS
-PID|54303265|gi|54301680|ref|NC_006371.1|:1748085-1748420	T4SS
-PID|54303266|gi|54301680|ref|NC_006371.1|:1748431-1748724	T4SS
-PID|54303267|gi|54301680|ref|NC_006371.1|:1748726-1751122	T4SS
-PID|54303269|gi|54301680|ref|NC_006371.1|:1752026-1752934	T4SS
-PID|54303270|gi|54301680|ref|NC_006371.1|:1752944-1754257	T4SS
-PID|54303271|gi|54301680|ref|NC_006371.1|:1754260-1754928	T4SS
-PID|54303272|gi|54301680|ref|NC_006371.1|:1754941-1755813	T4SS
-PID|54303274|gi|54301680|ref|NC_006371.1|:1756319-1757455	T4SS
-PID|54303287|gi|54301680|ref|NC_006371.1|:1767956-1768483	T4SS
-PID|54303289|gi|54301680|ref|NC_006371.1|:1769029-1770891	T4SS
-PID|27375154|gi|27375111|ref|NC_004463.1|:c39332-37305	T4SS
-PID|27375158|gi|27375111|ref|NC_004463.1|:c43365-42820	T4SS
-PID|27383390|gi|27375111|ref|NC_004463.1|:c9069292-9068090	T4SS
-PID|27383391|gi|27375111|ref|NC_004463.1|:c9070362-9069283	T4SS
-PID|27383392|gi|27375111|ref|NC_004463.1|:c9071048-9070359	T4SS
-PID|27383393|gi|27375111|ref|NC_004463.1|:c9072413-9071052	T4SS
-PID|27383395|gi|27375111|ref|NC_004463.1|:c9073499-9072741	T4SS
-PID|27383396|gi|27375111|ref|NC_004463.1|:c9075934-9073496	T4SS
-PID|27383397|gi|27375111|ref|NC_004463.1|:c9076220-9075942	T4SS
-PID|27383398|gi|27375111|ref|NC_004463.1|:c9076558-9076217	T4SS
-PID|27383399|gi|27375111|ref|NC_004463.1|:c9077553-9076555	T4SS
-PID|121595226|ref|NC_008782.1|:c3080888-3079554	T4SS
-PID|337739224|gi|337739122|ref|NC_015689.1|:c110023-108113	T4SS
-PID|337739228|gi|337739122|ref|NC_015689.1|:114057-114587	T4SS
-PID|337739235|gi|337739122|ref|NC_015689.1|:c123899-122601	T4SS
-PID|337739236|gi|337739122|ref|NC_015689.1|:c124352-123912	T4SS
-PID|337739237|gi|337739122|ref|NC_015689.1|:c125191-124355	T4SS
-PID|337739238|gi|337739122|ref|NC_015689.1|:c125877-125215	T4SS
-PID|337739239|gi|337739122|ref|NC_015689.1|:c127091-125895	T4SS
-PID|337739241|gi|337739122|ref|NC_015689.1|:c128080-127277	T4SS
-PID|337739242|gi|337739122|ref|NC_015689.1|:c130493-128055	T4SS
-PID|337739243|gi|337739122|ref|NC_015689.1|:c130801-130502	T4SS
-PID|337739244|gi|337739122|ref|NC_015689.1|:c131159-130794	T4SS
-PID|337739245|gi|337739122|ref|NC_015689.1|:c132111-131149	T4SS
-PID|10954827|gi|10954820|ref|NC_002147.1|:c8624-7308	T4SS
-PID|10954828|gi|10954820|ref|NC_002147.1|:c9113-8637	T4SS
-PID|10954829|gi|10954820|ref|NC_002147.1|:c9967-9113	T4SS
-PID|10954830|gi|10954820|ref|NC_002147.1|:c10647-9985	T4SS
-PID|10954831|gi|10954820|ref|NC_002147.1|:c11825-10662	T4SS
-PID|10954832|gi|10954820|ref|NC_002147.1|:c12070-11852	T4SS
-PID|10954833|gi|10954820|ref|NC_002147.1|:c12870-12067	T4SS
-PID|10954834|gi|10954820|ref|NC_002147.1|:c15310-12842	T4SS
-PID|10954835|gi|10954820|ref|NC_002147.1|:c15620-15321	T4SS
-PID|10954836|gi|10954820|ref|NC_002147.1|:c16014-15613	T4SS
-PID|10954837|gi|10954820|ref|NC_002147.1|:c16975-16004	T4SS
-PID|10954926|gi|10954820|ref|NC_002147.1|:c99681-97732	T4SS
-PID|10954930|gi|10954820|ref|NC_002147.1|:104022-104552	T4SS
-PID|16119843|gi|159161952|ref|NC_003065.3|:c42886-41570	T4SS
-PID|41223322|gi|159161952|ref|NC_003065.3|:c43375-42899	T4SS
-PID|41223323|gi|159161952|ref|NC_003065.3|:c44229-43375	T4SS
-PID|16119846|gi|159161952|ref|NC_003065.3|:c44909-44247	T4SS
-PID|16119847|gi|159161952|ref|NC_003065.3|:c46120-44924	T4SS
-PID|16119848|gi|159161952|ref|NC_003065.3|:c46332-46114	T4SS
-PID|16119849|gi|159161952|ref|NC_003065.3|:c47132-46329	T4SS
-PID|16119850|gi|159161952|ref|NC_003065.3|:c49572-47104	T4SS
-PID|16119851|gi|159161952|ref|NC_003065.3|:c49882-49583	T4SS
-PID|159161956|gi|159161952|ref|NC_003065.3|:c50276-49875	T4SS
-PID|159161957|gi|159161952|ref|NC_003065.3|:c51237-50266	T4SS
-PID|16119942|gi|159161952|ref|NC_003065.3|:c143225-141249	T4SS
-PID|16119946|gi|159161952|ref|NC_003065.3|:147286-147816	T4SS
-PID|92109665|gi|92109663|ref|NC_007961.1|:3442-3975	T4SS
-PID|92109680|gi|92109663|ref|NC_007961.1|:c17289-15988	T4SS
-PID|92109681|gi|92109663|ref|NC_007961.1|:c17752-17300	T4SS
-PID|92109682|gi|92109663|ref|NC_007961.1|:c18594-17755	T4SS
-PID|92109683|gi|92109663|ref|NC_007961.1|:c19274-18612	T4SS
-PID|92109684|gi|92109663|ref|NC_007961.1|:c20471-19317	T4SS
-PID|92109686|gi|92109663|ref|NC_007961.1|:c21463-20666	T4SS
-PID|92109687|gi|92109663|ref|NC_007961.1|:c23888-21435	T4SS
-PID|92109688|gi|92109663|ref|NC_007961.1|:c24197-23898	T4SS
-PID|92109689|gi|92109663|ref|NC_007961.1|:c24561-24190	T4SS
-PID|92109690|gi|92109663|ref|NC_007961.1|:c25540-24551	T4SS
-PID|92109772|gi|92109663|ref|NC_007961.1|:c120813-118888	T4SS
-PID|116255178|gi|116255067|ref|NC_008383.1|:c125807-123855	T4SS
-PID|116255182|gi|116255067|ref|NC_008383.1|:130129-130695	T4SS
-PID|116255190|gi|116255067|ref|NC_008383.1|:c138840-137542	T4SS
-PID|116255191|gi|116255067|ref|NC_008383.1|:c139302-138856	T4SS
-PID|116255192|gi|116255067|ref|NC_008383.1|:c140136-139306	T4SS
-PID|116255193|gi|116255067|ref|NC_008383.1|:c140814-140152	T4SS
-PID|116255194|gi|116255067|ref|NC_008383.1|:c142017-140836	T4SS
-PID|116255195|gi|116255067|ref|NC_008383.1|:c143017-142208	T4SS
-PID|116255196|gi|116255067|ref|NC_008383.1|:c145445-143010	T4SS
-PID|116255197|gi|116255067|ref|NC_008383.1|:c145755-145456	T4SS
-PID|116255198|gi|116255067|ref|NC_008383.1|:c146140-145748	T4SS
-PID|116255199|gi|116255067|ref|NC_008383.1|:c147095-146130	T4SS
-PID|158425451|gi|158421624|ref|NC_009937.1|:c4380658-4378667	T4SS
-PID|158425454|gi|158421624|ref|NC_009937.1|:c4383872-4383327	T4SS
-PID|158425482|gi|158421624|ref|NC_009937.1|:4410399-4411370	T4SS
-PID|158425483|gi|158421624|ref|NC_009937.1|:4411367-4411699	T4SS
-PID|158425484|gi|158421624|ref|NC_009937.1|:4411699-4411968	T4SS
-PID|158425485|gi|158421624|ref|NC_009937.1|:4411982-4414420	T4SS
-PID|158425488|gi|158421624|ref|NC_009937.1|:4415454-4416683	T4SS
-PID|158425489|gi|158421624|ref|NC_009937.1|:4416680-4417369	T4SS
-PID|158425490|gi|158421624|ref|NC_009937.1|:4417372-4418349	T4SS
-PID|158425491|gi|158421624|ref|NC_009937.1|:4418346-4419527	T4SS
-PID|188582325|gi|188579286|ref|NC_010725.1|:3304567-3305112	T4SS
-PID|188582329|gi|188579286|ref|NC_010725.1|:3308313-3310298	T4SS
-PID|188582331|gi|188579286|ref|NC_010725.1|:3310926-3311957	T4SS
-PID|188582332|gi|188579286|ref|NC_010725.1|:3311954-3312286	T4SS
-PID|188582333|gi|188579286|ref|NC_010725.1|:3312286-3312558	T4SS
-PID|188582334|gi|188579286|ref|NC_010725.1|:3312572-3315010	T4SS
-PID|188582335|gi|188579286|ref|NC_010725.1|:3315007-3315768	T4SS
-PID|188582337|gi|188579286|ref|NC_010725.1|:3316153-3317505	T4SS
-PID|188582338|gi|188579286|ref|NC_010725.1|:3317508-3318191	T4SS
-PID|188582339|gi|188579286|ref|NC_010725.1|:3318188-3319255	T4SS
-PID|188582340|gi|188579286|ref|NC_010725.1|:3319252-3320517	T4SS
-PID|190410115|gi|190409975|ref|NC_010865.1|:c156855-154897	T4SS
-PID|190410119|gi|190409975|ref|NC_010865.1|:161266-161772	T4SS
-PID|190410130|gi|190409975|ref|NC_010865.1|:c172617-171319	T4SS
-PID|190410131|gi|190409975|ref|NC_010865.1|:c173079-172633	T4SS
-PID|190410132|gi|190409975|ref|NC_010865.1|:c173913-173083	T4SS
-PID|190410133|gi|190409975|ref|NC_010865.1|:c174591-173929	T4SS
-PID|190410134|gi|190409975|ref|NC_010865.1|:c175794-174613	T4SS
-PID|190410135|gi|190409975|ref|NC_010865.1|:c175991-175788	T4SS
-PID|190410136|gi|190409975|ref|NC_010865.1|:c176794-175988	T4SS
-PID|190410137|gi|190409975|ref|NC_010865.1|:c177614-176787	T4SS
-PID|190410138|gi|190409975|ref|NC_010865.1|:c179221-177521	T4SS
-PID|190410139|gi|190409975|ref|NC_010865.1|:c179531-179232	T4SS
-PID|190410140|gi|190409975|ref|NC_010865.1|:c179967-179524	T4SS
-PID|190410141|gi|190409975|ref|NC_010865.1|:c180871-179906	T4SS
-PID|190014711|gi|190014640|ref|NC_010929.1|:c91312-90008	T4SS
-PID|190014712|gi|190014640|ref|NC_010929.1|:c91801-91325	T4SS
-PID|190014713|gi|190014640|ref|NC_010929.1|:c92667-91801	T4SS
-PID|190014714|gi|190014640|ref|NC_010929.1|:c93335-92673	T4SS
-PID|190014715|gi|190014640|ref|NC_010929.1|:c94537-93350	T4SS
-PID|190014716|gi|190014640|ref|NC_010929.1|:c94749-94531	T4SS
-PID|190014717|gi|190014640|ref|NC_010929.1|:c95555-94746	T4SS
-PID|190014718|gi|190014640|ref|NC_010929.1|:c97995-95527	T4SS
-PID|190014719|gi|190014640|ref|NC_010929.1|:c98305-98006	T4SS
-PID|190014720|gi|190014640|ref|NC_010929.1|:c98702-98298	T4SS
-PID|190014721|gi|190014640|ref|NC_010929.1|:c99663-98692	T4SS
-PID|190014832|gi|190014640|ref|NC_010929.1|:c212995-211052	T4SS
-PID|190014836|gi|190014640|ref|NC_010929.1|:217051-217581	T4SS
-PID|222080184|gi|222080117|ref|NC_011982.1|:c86271-84307	T4SS
-PID|222080188|gi|222080117|ref|NC_011982.1|:90329-90859	T4SS
-PID|222080310|gi|222080117|ref|NC_011982.1|:c249524-248211	T4SS
-PID|222080311|gi|222080117|ref|NC_011982.1|:c250013-249537	T4SS
-PID|222080312|gi|222080117|ref|NC_011982.1|:c250867-250013	T4SS
-PID|222080313|gi|222080117|ref|NC_011982.1|:c251546-250884	T4SS
-PID|222080314|gi|222080117|ref|NC_011982.1|:c252589-251561	T4SS
-PID|222080315|gi|222080117|ref|NC_011982.1|:c252966-252739	T4SS
-PID|222080316|gi|222080117|ref|NC_011982.1|:c253772-252963	T4SS
-PID|222080317|gi|222080117|ref|NC_011982.1|:c256206-253744	T4SS
-PID|222080318|gi|222080117|ref|NC_011982.1|:c256516-256217	T4SS
-PID|222080319|gi|222080117|ref|NC_011982.1|:c256913-256509	T4SS
-PID|222080320|gi|222080117|ref|NC_011982.1|:c257874-256903	T4SS
-PID|222109000|gi|222108940|ref|NC_011990.1|:c57588-55612	T4SS
-PID|222109004|gi|222108940|ref|NC_011990.1|:61651-62178	T4SS
-PID|222109056|gi|222108940|ref|NC_011990.1|:c120513-119203	T4SS
-PID|222109057|gi|222108940|ref|NC_011990.1|:c121002-120526	T4SS
-PID|222109058|gi|222108940|ref|NC_011990.1|:c121892-121002	T4SS
-PID|222109059|gi|222108940|ref|NC_011990.1|:c122536-121874	T4SS
-PID|222109060|gi|222108940|ref|NC_011990.1|:c123747-122551	T4SS
-PID|222109061|gi|222108940|ref|NC_011990.1|:c123959-123741	T4SS
-PID|222109062|gi|222108940|ref|NC_011990.1|:c124765-123956	T4SS
-PID|222109063|gi|222108940|ref|NC_011990.1|:c127205-124737	T4SS
-PID|222109064|gi|222108940|ref|NC_011990.1|:c127515-127216	T4SS
-PID|222109065|gi|222108940|ref|NC_011990.1|:c127915-127508	T4SS
-PID|222109066|gi|222108940|ref|NC_011990.1|:c128876-127905	T4SS
-PID|16519711|gi|255767010|ref|NC_000914.2|:c512263-510341	T4SS
-PID|16519707|gi|255767010|ref|NC_000914.2|:516336-516902	T4SS
-PID|16519696|gi|255767010|ref|NC_000914.2|:c526599-525304	T4SS
-PID|16519695|gi|255767010|ref|NC_000914.2|:c527057-526611	T4SS
-PID|16519694|gi|255767010|ref|NC_000914.2|:c527873-527061	T4SS
-PID|16519693|gi|255767010|ref|NC_000914.2|:c528553-527891	T4SS
-PID|16519692|gi|255767010|ref|NC_000914.2|:c529752-528577	T4SS
-PID|16519691|gi|255767010|ref|NC_000914.2|:c529943-529746	T4SS
-PID|16519690|gi|255767010|ref|NC_000914.2|:c530743-529940	T4SS
-PID|16519689|gi|255767010|ref|NC_000914.2|:c532703-530715	T4SS
-PID|16519688|gi|255767010|ref|NC_000914.2|:c533172-532723	T4SS
-PID|16519687|gi|255767010|ref|NC_000914.2|:c533482-533183	T4SS
-PID|16519686|gi|255767010|ref|NC_000914.2|:c533858-533475	T4SS
-PID|16519685|gi|255767010|ref|NC_000914.2|:c534825-533848	T4SS
-PID|150377483|gi|150377168|ref|NC_009621.1|:342561-343538	T4SS
-PID|150377484|gi|150377168|ref|NC_009621.1|:343528-343908	T4SS
-PID|150377485|gi|150377168|ref|NC_009621.1|:343901-344197	T4SS
-PID|150377486|gi|150377168|ref|NC_009621.1|:344208-346661	T4SS
-PID|150377487|gi|150377168|ref|NC_009621.1|:346636-347436	T4SS
-PID|150377489|gi|150377168|ref|NC_009621.1|:347627-348835	T4SS
-PID|150377490|gi|150377168|ref|NC_009621.1|:348813-349475	T4SS
-PID|150377491|gi|150377168|ref|NC_009621.1|:349492-350304	T4SS
-PID|150377492|gi|150377168|ref|NC_009621.1|:350308-350748	T4SS
-PID|150377493|gi|150377168|ref|NC_009621.1|:350761-352053	T4SS
-PID|150377498|gi|150377168|ref|NC_009621.1|:c356282-355716	T4SS
-PID|150377502|gi|150377168|ref|NC_009621.1|:360345-362264	T4SS
-PID|10955036|gi|10955016|ref|NC_002377.1|:c30074-28152	T4SS
-PID|10955040|gi|10955016|ref|NC_002377.1|:34130-34660	T4SS
-PID|10955094|gi|10955016|ref|NC_002377.1|:c97967-96666	T4SS
-PID|10955095|gi|10955016|ref|NC_002377.1|:c98456-97977	T4SS
-PID|10955096|gi|10955016|ref|NC_002377.1|:c99307-98453	T4SS
-PID|10955097|gi|10955016|ref|NC_002377.1|:c99986-99324	T4SS
-PID|10955098|gi|10955016|ref|NC_002377.1|:c101188-100001	T4SS
-PID|10955100|gi|10955016|ref|NC_002377.1|:c102215-101406	T4SS
-PID|10955101|gi|10955016|ref|NC_002377.1|:c104649-102187	T4SS
-PID|10955102|gi|10955016|ref|NC_002377.1|:c104959-104660	T4SS
-PID|10955103|gi|10955016|ref|NC_002377.1|:c105356-104952	T4SS
-PID|10955104|gi|10955016|ref|NC_002377.1|:c106317-105346	T4SS
-PID|120609387|gi|120608714|ref|NC_008752.1|:749121-749732	T4SS
-PID|120609420|gi|120608714|ref|NC_008752.1|:777866-779872	T4SS
-PID|120609422|gi|120608714|ref|NC_008752.1|:780342-781391	T4SS
-PID|120609423|gi|120608714|ref|NC_008752.1|:781388-781774	T4SS
-PID|120609424|gi|120608714|ref|NC_008752.1|:781771-782040	T4SS
-PID|120609425|gi|120608714|ref|NC_008752.1|:782053-784503	T4SS
-PID|120609426|gi|120608714|ref|NC_008752.1|:784500-785243	T4SS
-PID|120609428|gi|120608714|ref|NC_008752.1|:785567-786958	T4SS
-PID|120609429|gi|120608714|ref|NC_008752.1|:786988-787692	T4SS
-PID|120609430|gi|120608714|ref|NC_008752.1|:787689-788693	T4SS
-PID|120609431|gi|120608714|ref|NC_008752.1|:788696-789835	T4SS
-PID|209543128|gi|209542188|ref|NC_011365.1|:c1083763-1082570	T4SS
-PID|209543129|gi|209542188|ref|NC_011365.1|:c1084761-1083760	T4SS
-PID|209543130|gi|209542188|ref|NC_011365.1|:c1085441-1084758	T4SS
-PID|209543131|gi|209542188|ref|NC_011365.1|:c1086853-1085447	T4SS
-PID|209543132|gi|209542188|ref|NC_011365.1|:c1087593-1086859	T4SS
-PID|209543133|gi|209542188|ref|NC_011365.1|:c1090031-1087590	T4SS
-PID|209543134|gi|209542188|ref|NC_011365.1|:c1090320-1090045	T4SS
-PID|209543135|gi|209542188|ref|NC_011365.1|:c1090685-1090320	T4SS
-PID|209543136|gi|209542188|ref|NC_011365.1|:c1091689-1090685	T4SS
-PID|209543138|gi|209542188|ref|NC_011365.1|:c1094277-1092277	T4SS
-PID|209543148|gi|209542188|ref|NC_011365.1|:c1101994-1101365	T4SS
-PID|209543173|gi|209542188|ref|NC_011365.1|:c1132548-1131388	T4SS
-PID|209543174|gi|209542188|ref|NC_011365.1|:c1133531-1132545	T4SS
-PID|209543175|gi|209542188|ref|NC_011365.1|:c1134211-1133531	T4SS
-PID|209543176|gi|209542188|ref|NC_011365.1|:c1135473-1134214	T4SS
-PID|209543178|gi|209542188|ref|NC_011365.1|:c1136496-1135750	T4SS
-PID|209543179|gi|209542188|ref|NC_011365.1|:c1138919-1136493	T4SS
-PID|209543180|gi|209542188|ref|NC_011365.1|:c1139193-1138927	T4SS
-PID|209543181|gi|209542188|ref|NC_011365.1|:c1139519-1139193	T4SS
-PID|209543182|gi|209542188|ref|NC_011365.1|:c1140484-1139516	T4SS
-PID|209543192|gi|209542188|ref|NC_011365.1|:c1156193-1154211	T4SS
-PID|209543199|gi|209542188|ref|NC_011365.1|:c1162415-1161873	T4SS
-PID|209544920|gi|209542188|ref|NC_011365.1|:3067351-3067896	T4SS
-PID|209544936|gi|209542188|ref|NC_011365.1|:3083429-3085411	T4SS
-PID|209544942|gi|209542188|ref|NC_011365.1|:3089215-3090204	T4SS
-PID|209544943|gi|209542188|ref|NC_011365.1|:3090201-3090542	T4SS
-PID|209544944|gi|209542188|ref|NC_011365.1|:3090542-3090817	T4SS
-PID|209544945|gi|209542188|ref|NC_011365.1|:3090825-3093263	T4SS
-PID|209544946|gi|209542188|ref|NC_011365.1|:3093260-3093997	T4SS
-PID|209544948|gi|209542188|ref|NC_011365.1|:3094333-3095697	T4SS
-PID|209544949|gi|209542188|ref|NC_011365.1|:3095700-3096389	T4SS
-PID|209544950|gi|209542188|ref|NC_011365.1|:3096386-3097459	T4SS
-PID|209544951|gi|209542188|ref|NC_011365.1|:3097456-3098658	T4SS
-PID|121605393|gi|121602919|ref|NC_008781.1|:2632633-2633598	T4SS
-PID|121605397|gi|121602919|ref|NC_008781.1|:2635951-2636292	T4SS
-PID|121605398|gi|121602919|ref|NC_008781.1|:2636319-2636642	T4SS
-PID|121605399|gi|121602919|ref|NC_008781.1|:2636646-2639090	T4SS
-PID|121605400|gi|121602919|ref|NC_008781.1|:2639249-2639950	T4SS
-PID|121605401|gi|121602919|ref|NC_008781.1|:2639965-2641590	T4SS
-PID|121605405|gi|121602919|ref|NC_008781.1|:2645366-2646019	T4SS
-PID|121605406|gi|121602919|ref|NC_008781.1|:2646379-2647161	T4SS
-PID|121605407|gi|121602919|ref|NC_008781.1|:2647158-2648630	T4SS
-PID|121605425|gi|121602919|ref|NC_008781.1|:2665222-2667207	T4SS
-PID|121605426|gi|121602919|ref|NC_008781.1|:2667227-2667751	T4SS
-PID|94310202|gi|94308945|ref|NC_007973.1|:1378405-1378992	T4SS
-PID|94310281|gi|94308945|ref|NC_007973.1|:1448292-1450286	T4SS
-PID|94310283|gi|94308945|ref|NC_007973.1|:1450744-1451808	T4SS
-PID|94310284|gi|94308945|ref|NC_007973.1|:1451805-1452188	T4SS
-PID|94310285|gi|94308945|ref|NC_007973.1|:1452185-1452457	T4SS
-PID|94310286|gi|94308945|ref|NC_007973.1|:1452470-1454929	T4SS
-PID|94310287|gi|94308945|ref|NC_007973.1|:1454926-1455663	T4SS
-PID|94310289|gi|94308945|ref|NC_007973.1|:1455993-1457372	T4SS
-PID|94310290|gi|94308945|ref|NC_007973.1|:1457397-1458101	T4SS
-PID|94310291|gi|94308945|ref|NC_007973.1|:1458098-1459090	T4SS
-PID|94310292|gi|94308945|ref|NC_007973.1|:1459093-1460364	T4SS
-PID|94310430|gi|94308945|ref|NC_007973.1|:1607397-1607984	T4SS
-PID|94310490|gi|94308945|ref|NC_007973.1|:1670131-1672125	T4SS
-PID|94310492|gi|94308945|ref|NC_007973.1|:1672583-1673659	T4SS
-PID|94310493|gi|94308945|ref|NC_007973.1|:1673656-1674039	T4SS
-PID|94310494|gi|94308945|ref|NC_007973.1|:1674036-1674308	T4SS
-PID|94310495|gi|94308945|ref|NC_007973.1|:1674324-1676753	T4SS
-PID|94310496|gi|94308945|ref|NC_007973.1|:1676750-1677475	T4SS
-PID|94310498|gi|94308945|ref|NC_007973.1|:1677817-1679202	T4SS
-PID|94310499|gi|94308945|ref|NC_007973.1|:1679215-1679919	T4SS
-PID|94310500|gi|94308945|ref|NC_007973.1|:1679916-1680917	T4SS
-PID|94310501|gi|94308945|ref|NC_007973.1|:1680920-1682188	T4SS
-PID|296136386|gi|296134504|ref|NC_014153.1|:c2075402-2073993	T4SS
-PID|296136387|gi|296134504|ref|NC_014153.1|:c2076380-2075412	T4SS
-PID|296136388|gi|296134504|ref|NC_014153.1|:c2077041-2076391	T4SS
-PID|296136409|gi|296134504|ref|NC_014153.1|:c2100338-2098956	T4SS
-PID|296136410|gi|296134504|ref|NC_014153.1|:c2101333-2100350	T4SS
-PID|296136412|gi|296134504|ref|NC_014153.1|:c2102249-2101599	T4SS
-PID|296136418|gi|296134504|ref|NC_014153.1|:c2105923-2104193	T4SS
-PID|296136419|gi|296134504|ref|NC_014153.1|:c2106631-2105933	T4SS
-PID|296136421|gi|296134504|ref|NC_014153.1|:c2110489-2108039	T4SS
-PID|296136422|gi|296134504|ref|NC_014153.1|:c2110785-2110486	T4SS
-PID|296136424|gi|296134504|ref|NC_014153.1|:c2111332-2110979	T4SS
-PID|296136425|gi|296134504|ref|NC_014153.1|:c2111994-2111413	T4SS
-PID|296136428|gi|296134504|ref|NC_014153.1|:c2115665-2113734	T4SS
-PID|261856205|ref|NC_013422.1|:c1753081-1752548	T4SS
-PID|261856206|ref|NC_013422.1|:c1754725-1753244	T4SS
-PID|261856208|ref|NC_013422.1|:c1755798-1755046	T4SS
-PID|261856209|ref|NC_013422.1|:c1758334-1755875	T4SS
-PID|261856210|ref|NC_013422.1|:c1758636-1758340	T4SS
-PID|261856211|ref|NC_013422.1|:c1759111-1758692	T4SS
-PID|261856214|ref|NC_013422.1|:c1761093-1760053	T4SS
-PID|261856239|ref|NC_013422.1|:1779991-1782462	T4SS
-PID|261856255|ref|NC_013422.1|:1791951-1792640	T4SS
-PID|261856256|ref|NC_013422.1|:1792655-1793671	T4SS
-PID|261856257|ref|NC_013422.1|:1793675-1794994	T4SS
-PID|167644533|gi|167643973|ref|NC_010338.1|:c615361-614633	T4SS
